keyword,author_id
 Liquid resin infusion,55813139600
 Void transport,55813139600
 Voids,55813139600
Design creativity,57200659857
 Design synthesis,57200659857
 Framework,57200659857
 Insight,57200659857
Face-to-face selling,57187178400
 Project-based learning,57187178400
 Public assessment,57187178400
Copyright,55161739600
 Design patent,55161739600
 IP trends,55161739600
 Live projects,55161739600
 Sponsored projects,55161739600
 Trademark,55161739600
 Utility patent,55161739600
Copyright,57200641848
 Design patent,57200641848
 Industrial design,57200641848
 IP trends,57200641848
 Live projects,57200641848
 Sponsored projects,57200641848
 Trademark,57200641848
 Utility patent,57200641848
Design thinking,57117361200
 Experience design,57117361200
 Holistic design,57117361200
 Human centered design,57117361200
 Interdisciplinary design,57117361200
Design thinking,55161739600
 Experience design,55161739600
 Holistic design,55161739600
 Human centered design,55161739600
 Interdisciplinary design,55161739600
Bio plastic,57192010162
 Bio-inspired design / biomimetics,57192010162
 Ecodesign,57192010162
 Social responsibility,57192010162
 Sustainability,57192010162
Bio plastic,55161739600
 Bio-inspired design / biomimetics,55161739600
 Ecodesign,55161739600
 Social responsibility,55161739600
 Sustainability,55161739600
Antarctic,57214281810
 Arctic,57214281810
 radar remote sensing,57214281810
 sea ice,57214281810
Antarctic,35508257500
 Arctic,35508257500
 radar remote sensing,35508257500
 sea ice,35508257500
Shrub combustion,55944583700
 Wildland fire,55944583700
Shrub combustion,55945072200
 Wildland fire,55945072200
Shrub combustion,56896919700
 Wildland fire,56896919700
Shrub combustion,55945088000
 Wildland fire,55945088000
Shrub combustion,7102857304
 Wildland fire,7102857304
Fires,57202648414
 Flame-merging,57202648414
Fires,57192643299
 Flame-merging,57192643299
Fires,57200206301
 Flame-merging,57200206301
Fires,7102857304
 Flame-merging,7102857304
Coal,57188753800
 Modeling,57188753800
 Pyrolysis,57188753800
Coal,57202642302
 Modeling,57202642302
 Pyrolysis,57202642302
Coal,7102857304
 Modeling,7102857304
 Pyrolysis,7102857304
Coal,57188755995
 Method of moments,57188755995
 Method of moments,7102857304
 Soot formation,7102857304
Coal,8660143800
 Method of moments,8660143800
epithelial cells,55235047300
 kidney,55235047300
 magnetic resonance imaging,55235047300
 organ regeneration,55235047300
 Recellularization,55235047300
epithelial cells,57191474405
 kidney,57191474405
 magnetic resonance imaging,57191474405
 organ regeneration,57191474405
 Recellularization,57191474405
epithelial cells,57191477766
 kidney,57191477766
 magnetic resonance imaging,57191477766
 organ regeneration,57191477766
 Recellularization,57191477766
epithelial cells,57205589719
 kidney,57205589719
 magnetic resonance imaging,57205589719
 organ regeneration,57205589719
 Recellularization,57205589719
epithelial cells,8725937600
 kidney,8725937600
 magnetic resonance imaging,8725937600
 organ regeneration,8725937600
 Recellularization,8725937600
epithelial cells,7005654753
 kidney,7005654753
 magnetic resonance imaging,7005654753
 organ regeneration,7005654753
 Recellularization,7005654753
epithelial cells,56701050600
 kidney,56701050600
 magnetic resonance imaging,56701050600
 organ regeneration,56701050600
 Recellularization,56701050600
epithelial cells,56514586700
 kidney,56514586700
 magnetic resonance imaging,56514586700
 organ regeneration,56514586700
 Recellularization,56514586700
Biomass,57192643299
 Flat-Flame Burner,57192643299
 Live fuel,57192643299
 Pyrolysis,57192643299
Biomass,57195419580
 Flat-Flame Burner,57195419580
 Live fuel,57195419580
 Pyrolysis,57195419580
Biomass,57200206301
 Flat-Flame Burner,57200206301
 Live fuel,57200206301
 Pyrolysis,57200206301
Biomass,7102857304
 Flat-Flame Burner,7102857304
 Live fuel,7102857304
Fires,57195419580
 Flame - merging,57195419580
Fires,57200201106
 Flame - merging,57200201106
Fires,57200819002
 Flame - merging,57200819002
 Flame - merging,57192643299
 Flame - merging,57200206301
 Flame - merging,7102857304
Drag reduction,55764401200
 Superhydrophobic surfaces,55764401200
 Two-phase flow,55764401200
Drag reduction,55457444300
 Two-phase flow,55457444300
Drag reduction,6701863708
 Two-phase flow,6701863708
Drag reduction,8608718200
 Superhydrophobic surfaces,8608718200
 Two-phase flow,8608718200
Configuration scrubbing,57191918589
 field programmable gate arrays,57191918589
 single-event upset (SEU),57191918589
Configuration scrubbing,57191921086
 field programmable gate arrays,57191921086
 single-event upset (SEU),57191921086
Configuration scrubbing,57191923986
 field programmable gate arrays,57191923986
 single-event upset (SEU),57191923986
BRAM scrubbing,57189235340
 configuration scrubbing,57189235340
 Feedback TMR,57189235340
 FPGA,57189235340
 LEON3,57189235340
 neutron beam test,57189235340
 SEU mitigation,57189235340
 soft processors,57189235340
 TMR,57189235340
BRAM scrubbing,7003292762
 configuration scrubbing,7003292762
 Feedback TMR,7003292762
 LEON3,7003292762
 neutron beam test,7003292762
 SEU mitigation,7003292762
 soft processors,7003292762
 TMR,7003292762
Boiling,56463982900
 Droplet impingement,56463982900
 Superhydrophobic,56463982900
Boiling,55457444300
 Droplet impingement,55457444300
Boiling,6701863708
 Droplet impingement,6701863708
Barrier layer,7006120837
 Ellipsometry,7006120837
 Extreme ultraviolet,7006120837
 Genetic algorithm,7006120837
 Hydrogen etch,7006120837
 Mirrors,7006120837
 Ultraviolet,7006120837
Barrier layer,7004848095
 Ellipsometry,7004848095
 Extreme ultraviolet,7004848095
 Genetic algorithm,7004848095
 Hydrogen etch,7004848095
 Mirrors,7004848095
 Ultraviolet,7004848095
Barrier layer,57196471974
 Ellipsometry,57196471974
 Extreme ultraviolet,57196471974
 Genetic algorithm,57196471974
 Hydrogen etch,57196471974
 Mirrors,57196471974
 Ultraviolet,57196471974
Barrier layer,57196475822
 Ellipsometry,57196475822
 Extreme ultraviolet,57196475822
 Genetic algorithm,57196475822
 Hydrogen etch,57196475822
 Mirrors,57196475822
 Ultraviolet,57196475822
Barrier layer,57196468765
 Ellipsometry,57196468765
 Extreme ultraviolet,57196468765
 Genetic algorithm,57196468765
 Hydrogen etch,57196468765
 Mirrors,57196468765
 Ultraviolet,57196468765
Barrier layer,57192318731
 Ellipsometry,57192318731
 Extreme ultraviolet,57192318731
 Genetic algorithm,57192318731
 Hydrogen etch,57192318731
 Mirrors,57192318731
 Ultraviolet,57192318731
Finishing contractors,7410171017
 Lean construction,7410171017
 Lean implementation,7410171017
 Subcontractors,7410171017
Finishing contractors,57195720669
 Lean construction,57195720669
 Lean implementation,57195720669
 Subcontractors,57195720669
Lean construction,57195718233
 Relational contracting,57195718233
 Unethical behavior,57195718233
Lean construction,34868658300
 Relational contracting,34868658300
 Unethical behavior,34868658300
Lean construction,7410171017
 Relational contracting,7410171017
 Unethical behavior,7410171017
Combined heat and power,57191416025
 Combined scheduling and control,57191416025
 Dynamic optimization,57191416025
 Optimal control,57191416025
 Optimal design,57191416025
Combined heat and power,57192545746
 Combined scheduling and control,57192545746
 Dynamic optimization,57192545746
 Optimal control,57192545746
 Optimal design,57192545746
Combined heat and power,57192573362
 Combined scheduling and control,57192573362
 Dynamic optimization,57192573362
 Optimal control,57192573362
 Optimal design,57192573362
Combined heat and power,51461952600
 Combined scheduling and control,51461952600
 Optimal control,51461952600
 Optimal design,51461952600
Combined heat and power,9277159100
 Combined scheduling and control,9277159100
 Optimal control,9277159100
 Optimal design,9277159100
Ash aerosol,57201704300
 Fouling ash,57201704300
 Minimum recycled flue gas,57201704300
 Oxy-fuel combustion,57201704300
Ash aerosol,57171695300
 Fouling ash,57171695300
 Minimum recycled flue gas,57171695300
 Oxy-fuel combustion,57171695300
Ash aerosol,7101671848
 Fouling ash,7101671848
 Minimum recycled flue gas,7101671848
 Oxy-fuel combustion,7101671848
Method of moments,57188755995
Method of moments,57200204063
 Soot formation,57200204063
Method of moments,7005044056
Method of moments,8660143800
Char oxidation,56559548600
 Coal,56559548600
 Kinetics,56559548600
 Oxy-fuel,56559548600
 Sensitivity analysis,56559548600
Char oxidation,7102857304
 Coal,7102857304
 Kinetics,7102857304
 Oxy-fuel,7102857304
 Sensitivity analysis,7102857304
Conducting polymer,55632390400
 Electrochemical energy storage,55632390400
 Electrode,55632390400
 Organic battery,55632390400
 Radical polymer,55632390400
 Redox flow battery,55632390400
Conducting polymer,35489877400
 Electrochemical energy storage,35489877400
 Electrode,35489877400
 Organic battery,35489877400
 Radical polymer,35489877400
 Redox flow battery,35489877400
Conducting polymer,57203030537
 Electrochemical energy storage,57203030537
 Electrode,57203030537
 Organic battery,57203030537
 Radical polymer,57203030537
 Redox flow battery,57203030537
Amperometric sensing,57193322440
 Carbon nanotube,57193322440
 Convection,57193322440
 Electrochemical,57193322440
 Microfluidics,57193322440
 Platinum,57193322440
Amperometric sensing,56800225200
 Carbon nanotube,56800225200
 Convection,56800225200
 Electrochemical,56800225200
 Microfluidics,56800225200
 Platinum,56800225200
Amperometric sensing,23388379100
 Carbon nanotube,23388379100
 Convection,23388379100
 Electrochemical,23388379100
 Microfluidics,23388379100
 Platinum,23388379100
Amperometric sensing,8608718200
 Carbon nanotube,8608718200
 Convection,8608718200
 Electrochemical,8608718200
 Microfluidics,8608718200
 Platinum,8608718200
Biosensing,55326050200
 integrated optics,55326050200
 lab-on-chip,55326050200
 optofluidics,55326050200
 photonics,55326050200
Biosensing,57217654846
 integrated optics,57217654846
 lab-on-chip,57217654846
 optofluidics,57217654846
 photonics,57217654846
Biosensing,37052385600
 integrated optics,37052385600
 lab-on-chip,37052385600
 optofluidics,37052385600
 photonics,37052385600
Biosensing,7102975249
 lab-on-chip,7102975249
Biosensing,16422844400
 lab-on-chip,16422844400
Carbon nanotubes,56913378600
 Microfabrication,56913378600
 Vascular stent,56913378600
Carbon nanotubes,56086163900
 Microfabrication,56086163900
 Vascular stent,56086163900
Carbon nanotubes,57191407630
 Microfabrication,57191407630
 Vascular stent,57191407630
Carbon nanotubes,7006441571
 Microfabrication,7006441571
 Vascular stent,7006441571
Carbon nanotubes,7403218372
 Microfabrication,7403218372
 Vascular stent,7403218372
Convergence,57201909948
 Emergent behavior,57201909948
 Leader placement,57201909948
 Robotic swarms,57201909948
Convergence,35344727500
 Emergent behavior,35344727500
 Leader placement,35344727500
 Robotic swarms,35344727500
Convergence,35408719100
 Emergent behavior,35408719100
 Leader placement,35408719100
 Robotic swarms,35408719100
Convergence,55807632000
 Emergent behavior,55807632000
 Leader placement,55807632000
 Robotic swarms,55807632000
Convergence,7005513246
 Emergent behavior,7005513246
 Leader placement,7005513246
 Robotic swarms,7005513246
Comprehensive modeling,56559548600
 Oxy-coal,56559548600
 Single-particle combustion,56559548600
Comprehensive modeling,7102857304
 Oxy-coal,7102857304
 Single-particle combustion,7102857304
AA7075,57191616632
 Corrosion,57191616632
 EXCO,57191616632
 Microstructure,57191616632
 SEM,57191616632
AA7075,57200884469
 Corrosion,57200884469
 EXCO,57200884469
 Microstructure,57200884469
 SEM,57200884469
AA7075,18535712500
 Corrosion,18535712500
 EXCO,18535712500
 Microstructure,18535712500
 SEM,18535712500
AA7075,7202713087
 Corrosion,7202713087
 EXCO,7202713087
 Microstructure,7202713087
 SEM,7202713087
Cruise control,26538762200
 decentralized control,26538762200
 linear feedback control systems,26538762200
 motion control/collision avoidance,26538762200
Cruise control,7003702751
 decentralized control,7003702751
 linear feedback control systems,7003702751
 motion control/collision avoidance,7003702751
Cruise control,16178649400
 decentralized control,16178649400
 linear feedback control systems,16178649400
 motion control/collision avoidance,16178649400
Cruise control,9636293200
 decentralized control,9636293200
 linear feedback control systems,9636293200
 motion control/collision avoidance,9636293200
FFT,55812232700
 Neural networks,55812232700
 Photothermal,55812232700
 Quantum dots,55812232700
 Thermal diffusivity,55812232700
 Thermometry,55812232700
FFT,56024800300
 Neural networks,56024800300
 Photothermal,56024800300
 Quantum dots,56024800300
 Thermal diffusivity,56024800300
 Thermometry,56024800300
FFT,7006253705
 Neural networks,7006253705
 Photothermal,7006253705
 Quantum dots,7006253705
 Thermal diffusivity,7006253705
 Thermometry,7006253705
FFT,57203269936
 Neural networks,57203269936
 Photothermal,57203269936
 Quantum dots,57203269936
 Thermal diffusivity,57203269936
 Thermometry,57203269936
Formability,57191587072
 Magnesium alloy,57191587072
 Microstructure,57191587072
