keyword,document_id
 Sinusoidal input,761
 System Dynamics,761
 Tremor suppression,761
 Joints (anatomy),761
 Article,761
 device therapy,761
 elbow,761
 forearm,761
 impedance,761
 joint,761
 limb tremor,761
 mathematical model,761
 rigidity,761
 shoulder,761
 simulation,761
 torque,761
 upper limb,761
 wrist,761
 biological model,761
 human,761
 pathophysiology,761
 tremor,761
 upper limb,761
 Humans,761
" Models, Neurological",761
 Tremor,761
 Upper Extremity,761
available data,763
 Bayesian analysis,763
 designed experiments,763
 repeats and replicatesAvailable data,763
 Bayesian Analysis,763
 Designed experiments,763
 Generalized linear model,763
 High volumes,763
 Large amounts of data,763
 Repeats and replicates,763
 Two sources,763
 Safety engineering,763
automotive applications,764
 isogeometric analysis,764
 Kirchhoff-Love,764
 Reissner-Mindlin,764
 shellsBenchmarking,764
 Computer aided design,764
 Degrees of freedom (mechanics),764
 Geometry,764
 Locks (fasteners),764
 Mesh generation,764
 Plates (structural components),764
 Automotive applications,764
 Isogeometric analysis,764
 Kirchhoff Love,764
 Reissner-Mindlin,764
 shells,764
 Shells (structures),764
human-robot interaction,765
 multi-objective decision making,765
 robot path-planning,765
 user interface designGraphical user interfaces,765
 Machine design,765
 Man machine systems,765
 Multiobjective optimization,765
 Optimization,765
 Pareto principle,765
 Robot programming,765
 Robots,765
 User interfaces,765
 Design and evaluations,765
 Graphical user interface (GUIs),765
 Multi objective decision making,765
 Multi-objective optimization problem,765
 Multiobjective decision,765
 Pareto optimal solutions,765
 Robot path-planning,765
 User interface designs,765
 Human robot interaction,765
haptic feedback,766
 human-swarm interaction,766
 situation awarenessFeedback,766
 Human resource management,766
 Man machine systems,766
 Robots,766
 Effective interactions,766
 Haptic feedbacks,766
 human-swarm interaction,766
 Interaction methods,766
 Level of autonomies,766
 Operator performance,766
 Operator workload,766
 Situation awareness,766
 Human robot interaction,766
Dynamic data reconciliation,768
 Industrial data,768
 Kalman filter,768
 Moving horizon estimation,768
 Wired drillpipeGas industry,768
 Kalman filters,768
 Dynamic data reconciliation,768
 Industrial datum,768
 Industrial dynamics,768
 Measurement technologies,768
 Moving horizon estimation,768
 Oil and Gas Industry,768
 Optimization and control,768
 Wireless transmitter,768
 Estimation,768
Front-end planning (FEP),770
 Planning,770
 Project definition rating index (PDRI),770
 Risk management,770
 Scope definitionPlanning,770
 Project management,770
 Rating,770
 Environmental hazards,770
 Front-end planning,770
 Industry professionals,770
 Infrastructure project,770
 Project definition rating index (PDRI),770
 Project performance,770
 Scope definition,770
 Structured approach,770
 Risk management,770
Jet,771
 ODT,771
 One dimensional turbulence,771
 Particle dispersionDispersions,771
 Jets,771
 Lagrange multipliers,771
 Nozzles,771
 Reynolds number,771
 Stochastic systems,771
 Turbulence,771
 Dispersive transport,771
 Lagrangian particles,771
 One dimensional turbulence,771
 Particle dispersion,771
 Particle dispersion model,771
 Particle-carrier gas,771
 Particle-tracking method,771
 Turbulent round jet,771
 Air,771
Bayesian additive regression trees,773
 critical infrastructure outage modeling,773
 electric distribution network,773
 quantile regression forests,773
 weather hazardsElectric network parameters,773
 Electric power distribution,773
 Forecasting,773
 Forestry,773
 Land use,773
 Meteorological problems,773
 Outages,773
 Regression analysis,773
 Storms,773
 Bayesian additive regression trees,773
 High spatial resolution,773
 Individual modeling,773
 Outage models,773
 Predictive accuracy,773
 Predictive modeling,773
 Quantile regression,773
 Weather hazards,773
 Knowledge based systems,773
 Bayesian analysis,773
 hazard assessment,773
 land use,773
 numerical model,773
 software,773
 spatial resolution,773
 thunderstorm,773
 Connecticut,773
 United States,773
 article,773
 forest,773
 grid cell,773
 human cell,773
 hurricane,773
 land use,773
 plant leaf,773
 prediction,773
 remission,773
 winter,773
Failure modes,775
 Masonry prisms,775
 Nonlinear behavior,775
 Stiffness ratio,775
 Stress-strain relationshipCompressive strength,775
 Concrete construction,775
 Concretes,775
 Cracks,775
 Elasticity,775
 Failure (mechanical),775
 Failure modes,775
 Mortar,775
 Prisms,775
 Stiffness,775
 Stress-strain curves,775
 Tensile testing,775
 Concrete masonry prisms,775
 Experimental program,775
 Masonry prisms,775
 Nonlinear behavior,775
 Nonlinear stress-strain relationship,775
 Stiffness ratios,775
 Stress-strain behaviors,775
 Stress-strain relationships,775
 Masonry materials,775
disordered nucleation,777
 flux penetration,777
 superconducting radio frequency cavities,777
 superheating fieldLaminates,777
 Radio waves,777
 Superconducting materials,777
 Accelerating cavities,777
 Effects of materials,777
 Flux penetration,777
 Radio frequency cavity,777
 Superconducting cavities,777
 Superconducting layer,777
 Superconducting radio frequency,777
 superheating field,777
 Vortex flow,777
Electron backscattering diffraction (EBSD),778
 Friction stir processing,778
 Friction stir welding,778
 In-situ,778
 Recrystallization,778
 TextureBackscattering,778
 Crystal microstructure,778
 Crystallization,778
 Dynamic recrystallization,778
 Friction,778
 Friction stir welding,778
 Grain boundaries,778
 Grain size and shape,778
 In situ processing,778
 Probes,778
 Recrystallization (metallurgy),778
 Research laboratories,778
 Textures,778
 Tribology,778
 Welding,778
 Welds,778
 Austenite stainless steel,778
 Electron backscattering diffraction,778
 Elevated temperature,778
 Fine equiaxed grains,778
 Friction stir processing,778
 Friction stir welding(FSW),778
 Grain size distribution,778
 Low angle grain boundaries,778
 Stainless steel,778
Effective area shape,779
 Poynting streamlines,779
 receiving antenna,779
 superdirective antennaAntennas,779
 Bandwidth,779
 Electromagnetic waves,779
 Receiving antennas,779
 Antenna structures,779
 Aperture efficiency,779
 Broadband operation,779
 Effective area,779
 Fabrication errors,779
 Power flux density,779
 Poynting streamlines,779
 Radiation efficiency,779
 Horn antennas,779
Algorithms,780
 Atria,780
 Optimization,780
 Skybridges,780
 Structural analysis,780
 Tall buildingsAlgorithms,780
 Buildings,780
 Finite element method,780
 Optimization,780
 Shape optimization,780
 Structural optimization,780
 Tall buildings,780
 Atria,780
 Lateral load analysis,780
 Optimization method,780
 Optimization problems,780
 Optimization strategy,780
 Resource consumption,780
 Skybridges,780
 Structural volume,780
 Structural analysis,780
Data association,781
 multiple target tracking (MTT),781
 random sample consensus (RANSAC)Clutter (information theory),781
 Iterative methods,781
 Tracking (position),781
 Cluttered environments,781
 Comparison and analysis,781
 Data association,781
 Low computational complexity,781
 Modular framework,781
 Multiple target tracking,781
 Random sample consensus,781
 Tuning parameter,781
 Target tracking,781
Bed load,783
 Database,783
 Hydrologic information system,783
 Sediment,783
 TransportDatabase systems,783
 Grain size and shape,783
 Sediment transport,783
 Sedimentation,783
 Sediments,783
 Stream flow,783
 Web services,783
 Bed load,783
 Bed-load transport,783
 Field measurement,783
 Grain size distribution,783
 Hydrologic information systems,783
 Predictive methods,783
 Stream classification,783
 Transport,783
 Classification (of information),783
 bedload,783
 data set,783
 database,783
 information system,783
 sediment transport,783
Active integrated antenna (AIA),784
 circular polarization (CP),784
 harmonic suppression,784
 linear polarization (LP),784
 patch antenna,784
 power added efficiency (PAE)Circular polarization,784
 Harmonic analysis,784
 Microstrip antennas,784
 Optical resonators,784
 Polarization,784
 Power amplifiers,784
 Slot antennas,784
 Active integrated antenna,784
 Class B,784
 Harmonic suppression,784
 High power,784
 Measured results,784
 Performance validation,784
 Size reductions,784
 Directional patterns (antenna),784
Design creativity,795
 Design synthesis,795
 Framework,795
 InsightEducation,795
 Product design,795
 Studios,795
 Course evaluations,795
 Design creativities,795
 Design Exploration,795
 Design synthesis,795
 Educational goals,795
 Framework,795
 Insight,795
 Project experiences,795
 Students,795
Face-to-face selling,796
 Project-based learning,796
 Public assessmentEducation,796
 Product design,796
 Sales,796
 Assessment practices,796
 Design assessments,796
 Design project assessments,796
 Face to face,796
 Feedback to students,796
 Formative and summative assessments,796
 Project based learning,796
 Public assessment,796
 Students,796
Copyright,797
 Design patent,797
 Industrial design,797
 IP trends,797
 Live projects,797
 Sponsored projects,797
 Trademark,797
 Utility patentCopyrights,797
 Curricula,797
 Education,797
 Intellectual property,797
 Patents and inventions,797
 Students,797
 Studios,797
 Teaching,797
 Trademarks,797
 Creative work,797
 Cultural evolution,797
 Design Education,797
 Design schools,797
 IP trends,797
 Live projects,797
 Sponsored projects,797
 Utility patent,797
 Product design,797
Design thinking,798
 Experience design,798
 Holistic design,798
 Human centered design,798
 Interdisciplinary designIndustrial research,798
 Students,798
 Teaching,798
 Design thinking,798
 Experience design,798
 Holistic design,798
 Human-centered designs,798
 Inter-disciplinary designs,798
 Product design,798
Bio plastic,799
 Bio-inspired design / biomimetics,799
 Ecodesign,799
 Social responsibility,799
 SustainabilityCollagen,799
 Ecodesign,799
 Manufacture,799
 Molds,799
 Social aspects,799
 Sustainable development,799
 Bio-inspired designs,799
 Bio-plastics,799
 Biodegradable plastics,799
 Development process,799
 Environmentally sensitive,799
 Manufacturing process,799
 Social responsibilities,799
 Sustainable products,799
 Biodegradable polymers,799
Antarctic,800
 Arctic,800
 radar remote sensing,800
 sea iceMeteorological instruments,800
 Microwave sensors,800
 Sea ice,800
 Data set,800
 Oceansat-2,800
 Quick scatterometer (QuikSCAT),800
 QuikSCAT,800
 Scatterometer data,800
 Scatterometers,800
 Sea ice extent,800
 Special sensor microwave/Imager,800
 Ice,800
Shrub combustion,801
 Wildland fireCombustion,801
 Fires,801
 Fuels,801
 Nuclear fuel elements,801
 Wind,801
 Wind tunnels,801
 Combustion characteristics,801
 Computational costs,801
 Fire spread model,801
 Innovative approaches,801
 Lindenmayer system,801
 Semi-empirical modeling,801
 Terrestrial lidars,801
 Wildland fire,801
 Flame research,801
Fires,802
 Flame-mergingFires,802
 Forestry,802
 Fuel systems,802
 Fuels,802
 Geometry,802
 Heptane,802
 Merging,802
 Combustion model,802
 Different geometry,802
 Flame characteristics,802
 Flame interaction,802
 Growth patterns,802
 Multiple leaves,802
 Plane geometry,802
 Vertical geometries,802
 Combustion,802
Coal,803
 Modeling,803
 PyrolysisCoal,803
 Coal tar,803
 Forecasting,803
 Models,803
 Pyrolysis,803
 Combustion simulations,803
 Comprehensive model,803
 Elemental compositions,803
 Particle composition,803
 Particle temperature,803
 Physical behaviors,803
 Product composition,803
 Pyrolysis products,803
 Coal combustion,803
Coal,804
 Method of moments,804
 Soot formationBoilers,804
 Coal combustion,804
 Cost effectiveness,804
 Dust,804
 Fuels,804
 Heat flux,804
 Light transmission,804
 Method of moments,804
 Particle size,804
 Particle size analysis,804
 Size distribution,804
 Soot,804
 Flame temperatures,804
 Flat flame burner,804
 Gaseous species,804
 Gaseous systems,804
 Mechanism-based,804
 Particle nucleation,804
 Soot concentration,804
 Soot formations,804
 Coal,804
epithelial cells,805
 kidney,805
 magnetic resonance imaging,805
 organ regeneration,805
 Recellularizationiron oxide,805
 animal experiment,805
 animal model,805
 animal tissue,805
 Article,805
 cell labeling,805
 chronic kidney failure,805
 confocal microscopy,805
 decellularization,805
 epithelium cell,805
 epithelization,805
 histology,805
 human,805
 human cell,805
 immune response,805
 kidney perfusion,805
 kidney transplantation,805
 nonhuman,805
 nuclear magnetic resonance imaging,805
 priority journal,805
 scanning electron microscopy,805
 three dimensional imaging,805
 vascularization,805
Biomass,809
 Flat-Flame Burner,809
 Live fuel,809
 PyrolysisBiomass,809
 Combustion,809
 Fuel burners,809
 Fuels,809
 Flat flame burner,809
 Flat-flame burners (FFB),809
 Fuel properties,809
 Gaseous flame,809
 High molecular weight,809
 Live fuels,809
 Prescribed fires,809
 Pyrolysis products,809
 Pyrolysis,809
Fires,812
 Flame - mergingFelt,812
 Felts,812
 Fires,812
 Fuels,812
 Heptane,812
 Merging,812
 Combustion model,812
 Different geometry,812
 Flame characteristics,812
 Flame interaction,812
 Growth patterns,812
 Multiple leaves,812
 Separation distances,812
 Vertical direction,812
 Combustion,812
Convective heat transfer,821
 Jet impingement,821
 Slip length,821
 Superhydrophobic surface,821
 Temperature jump lengthBoundary conditions,821
 Boundary layer flow,821
 Boundary layers,821
 Heat convection,821
 Heat flux,821
 Hydrodynamics,821
 Hydrophobicity,821
 Jets,821
 Liquids,821
 Nusselt number,821
 Polonium compounds,821
 Prandtl number,821
 Sulfur compounds,821
 Surface properties,821
 Thin films,821
 Convective heat transfer,821
 Jet impingement,821
 Slip length,821
 Super-hydrophobic surfaces,821
 Temperature jump,821
 Fighter aircraft,821
Drag reduction,822
 Superhydrophobic surfaces,822
 Two-phase flowAir,822
 Data reduction,822
 Drag reduction,822
